salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
14871,3899526257,98.71,,65.81,HOURLY,USD,BASE_SALARY
14872,3899523420,37.39,,29.91,HOURLY,USD,BASE_SALARY
14873,3899523362,74485.0,,65603.0,YEARLY,USD,BASE_SALARY
14877,3899520929,,61.0,,HOURLY,USD,BASE_SALARY
14885,3899522663,32.47,,27.06,HOURLY,USD,BASE_SALARY
14912,3899524326,31.29,,27.97,HOURLY,USD,BASE_SALARY
14918,3902935009,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
14920,3899525332,64.47,,42.98,HOURLY,USD,BASE_SALARY
14924,3899522984,45.0,,40.0,HOURLY,USD,BASE_SALARY
14928,3899527092,35.03,,28.03,HOURLY,USD,BASE_SALARY
14930,3899525331,,75.78,,HOURLY,USD,BASE_SALARY
14940,3899521917,32.73,,26.19,HOURLY,USD,BASE_SALARY
14951,3901165609,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
14958,3899526259,90.68,,69.77,HOURLY,USD,BASE_SALARY
14962,3899525337,37.69,,30.18,HOURLY,USD,BASE_SALARY
14967,3899524323,34.62,,27.85,HOURLY,USD,BASE_SALARY
14976,3899521912,31.29,,27.97,HOURLY,USD,BASE_SALARY
14981,3899526255,80.71,,64.58,HOURLY,USD,BASE_SALARY
14989,3902936799,52000.0,,48000.0,YEARLY,USD,BASE_SALARY
15013,3899523424,33.6,,26.88,HOURLY,USD,BASE_SALARY
15018,3899530860,52.89,,39.66,HOURLY,USD,BASE_SALARY
15021,3899522661,48.42,,32.28,HOURLY,USD,BASE_SALARY
15049,3899524913,15.0,,15.0,HOURLY,USD,BASE_SALARY
15050,3899524191,,47400.0,,YEARLY,USD,BASE_SALARY
15097,3899525740,160056.0,,113544.0,YEARLY,USD,BASE_SALARY
15111,3902936505,64000.0,,40000.0,YEARLY,USD,BASE_SALARY
15133,3899523546,275000.0,,225000.0,YEARLY,USD,BASE_SALARY
15149,3902941522,,18.0,,HOURLY,USD,BASE_SALARY
15163,3902918564,19.0,,17.0,HOURLY,USD,BASE_SALARY
15176,3902939813,,16.5,,HOURLY,USD,BASE_SALARY
15186,3902939569,312110.0,,193000.0,YEARLY,USD,BASE_SALARY
15229,3899522667,34.03,,27.22,HOURLY,USD,BASE_SALARY
15262,3902937783,224825.0,,139000.0,YEARLY,USD,BASE_SALARY
15277,3899521915,26.11,,20.89,HOURLY,USD,BASE_SALARY
15314,3899536562,35.17,,18.04,HOURLY,USD,BASE_SALARY
15331,3899532600,,75000.0,,YEARLY,USD,BASE_SALARY
15340,3899530869,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
15361,3899539595,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
15364,3899539107,210000.0,,165000.0,YEARLY,USD,BASE_SALARY
15367,3899533835,107098.87,,49430.25,YEARLY,USD,BASE_SALARY
15379,3899519981,18.0,,18.0,HOURLY,USD,BASE_SALARY
15439,3899524321,37.39,,29.91,HOURLY,USD,BASE_SALARY
15466,3899536357,73528.0,,52624.0,YEARLY,USD,BASE_SALARY
15470,3899526261,68.87,,52.81,HOURLY,USD,BASE_SALARY
15472,3902937955,,15.3,,HOURLY,USD,BASE_SALARY
15550,3902953433,190000.0,,180000.0,YEARLY,USD,BASE_SALARY
15555,3899521773,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
15571,3902939810,,22.0,,HOURLY,USD,BASE_SALARY
15586,3899527091,33.34,,29.77,HOURLY,USD,BASE_SALARY
15600,3899525159,99000.0,,75000.0,YEARLY,USD,BASE_SALARY
15653,3899543100,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
15666,3899537439,174732.19,,87568.7,YEARLY,USD,BASE_SALARY
15674,3899523992,170000.0,,120000.0,YEARLY,USD,BASE_SALARY
15699,3899521913,40.26,,30.97,HOURLY,USD,BASE_SALARY
15725,3902952318,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
15735,3899535583,35.17,,18.04,HOURLY,USD,BASE_SALARY
15738,3899534805,29.06,,13.41,HOURLY,USD,BASE_SALARY
15748,3902938108,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
15757,3899538144,46.81,,21.6,HOURLY,USD,BASE_SALARY
15765,3899544434,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
15767,3902924721,,15.5,,HOURLY,USD,BASE_SALARY
15808,3902944037,25.0,,20.0,HOURLY,USD,BASE_SALARY
15812,3902942426,225000.0,,125000.0,YEARLY,USD,BASE_SALARY
15829,3899536546,35.17,,18.04,HOURLY,USD,BASE_SALARY
15833,3902916776,,110000.0,,YEARLY,USD,BASE_SALARY
15850,3902944541,23.0,,22.0,HOURLY,USD,BASE_SALARY
15863,3899525336,81.06,,59.26,HOURLY,USD,BASE_SALARY
15882,3899535187,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
15906,3899537145,,17.82,,HOURLY,USD,BASE_SALARY
15934,3901172406,24.0,,22.0,HOURLY,USD,BASE_SALARY
15948,3899525339,,76.57,,HOURLY,USD,BASE_SALARY
16004,3899535580,51.49,,23.76,HOURLY,USD,BASE_SALARY
16016,3899524324,,83.23,,HOURLY,USD,BASE_SALARY
16021,3899538138,35.17,,16.23,HOURLY,USD,BASE_SALARY
16029,3899525292,63000.0,,53000.0,YEARLY,USD,BASE_SALARY
16030,3899521916,41.04,,34.21,HOURLY,USD,BASE_SALARY
16032,3899528013,67.41,,44.94,HOURLY,USD,BASE_SALARY
16071,3899931515,170000.0,,95000.0,YEARLY,USD,BASE_SALARY
16073,3899935024,165000.0,,140000.0,YEARLY,USD,BASE_SALARY
16092,3903188096,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
16119,3900937928,,17.95,,HOURLY,USD,BASE_SALARY
16129,3902735179,131350.55,,87581.31,YEARLY,USD,BASE_SALARY
16134,3902731605,174522.41,,154606.41,YEARLY,USD,BASE_SALARY
16174,3900942520,,18.95,,HOURLY,USD,BASE_SALARY
16186,3900945085,,16.78,,HOURLY,USD,BASE_SALARY
16192,3900942686,77000.0,,52000.0,YEARLY,USD,BASE_SALARY
16196,3900943357,133000.0,,86000.0,YEARLY,USD,BASE_SALARY
16203,3900940885,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
16216,3900938617,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
16235,3900949628,32.0,,25.0,HOURLY,USD,BASE_SALARY
16246,3900953047,26.0,,26.0,HOURLY,USD,BASE_SALARY
16267,3900941768,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
16282,3902736113,49.84,,30.32,HOURLY,USD,BASE_SALARY
16327,3900945162,87318.4,,71115.2,YEARLY,USD,BASE_SALARY
16403,3900942655,220000.0,,180000.0,YEARLY,USD,BASE_SALARY
16435,3904364134,165000.0,,130000.0,YEARLY,USD,BASE_SALARY
16454,3904367396,101000.0,,90000.0,YEARLY,USD,BASE_SALARY
16486,3900940836,24.0,,23.0,HOURLY,USD,BASE_SALARY
16492,3900946007,,17.5,,HOURLY,USD,BASE_SALARY
16505,3902738982,135100.0,,64400.0,YEARLY,USD,BASE_SALARY
16533,3900958562,193710.0,,115310.0,YEARLY,USD,BASE_SALARY
16546,3902732821,,18.0,,HOURLY,USD,BASE_SALARY
16550,3900951030,52770.0,,45231.0,YEARLY,USD,BASE_SALARY
16577,3904369889,175000.0,,155000.0,YEARLY,USD,BASE_SALARY
16583,3904378940,110000.0,,46000.0,YEARLY,USD,BASE_SALARY
16590,3904367018,45.0,,35.0,HOURLY,USD,BASE_SALARY
16630,3904376378,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
16664,3902743321,198300.0,,94400.0,YEARLY,USD,BASE_SALARY
16670,3900965220,115000.0,,85000.0,YEARLY,USD,BASE_SALARY
16686,3902744940,88.0,,41.0,HOURLY,USD,BASE_SALARY
16711,3904366037,90090.0,,61420.0,YEARLY,USD,BASE_SALARY
16740,3900961395,117100.0,,73100.0,YEARLY,USD,BASE_SALARY
16751,3900947580,90000.0,,58000.0,YEARLY,USD,BASE_SALARY
16758,3904362350,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
16768,3904386754,,57000.0,,YEARLY,USD,BASE_SALARY
16774,3900944085,87000.0,,80000.0,YEARLY,USD,BASE_SALARY
16821,3902749386,260832.0,,158080.0,YEARLY,USD,BASE_SALARY
16823,3900956709,193710.0,,115310.0,YEARLY,USD,BASE_SALARY
16862,3904385804,25.76,,18.0,HOURLY,USD,BASE_SALARY
16871,3893511187,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
16879,3902751363,126825.0,,83025.0,YEARLY,USD,BASE_SALARY
16883,3900955804,164410.0,,97870.0,YEARLY,USD,BASE_SALARY
16884,3900946447,78980.0,,52580.0,YEARLY,USD,BASE_SALARY
16900,3902752877,117500.0,,106000.0,YEARLY,USD,BASE_SALARY
16916,3902746755,82560.0,,52000.0,YEARLY,USD,BASE_SALARY
16929,3904367744,,19.0,,HOURLY,USD,BASE_SALARY
16979,3902746794,223470.0,,158530.0,YEARLY,USD,BASE_SALARY
16980,3900942656,,17.5,,HOURLY,USD,BASE_SALARY
16992,3900963497,65000.0,,52600.0,YEARLY,USD,BASE_SALARY
17013,3904388813,24.79,,22.0,HOURLY,USD,BASE_SALARY
17070,3902742406,156700.0,,74600.0,YEARLY,USD,BASE_SALARY
17073,3902744117,123000.0,,113000.0,YEARLY,USD,BASE_SALARY
17129,3902753629,92370.0,,73896.0,YEARLY,USD,BASE_SALARY
17132,3904393476,126000.0,,84000.0,YEARLY,USD,BASE_SALARY
17134,3904386664,45.0,,40.0,HOURLY,USD,BASE_SALARY
17139,3900979139,491086.0,,200000.0,YEARLY,USD,BASE_SALARY
17175,3902746756,54.02,,33.0,HOURLY,USD,BASE_SALARY
17198,3902751020,28.92,,17.0,HOURLY,USD,BASE_SALARY
17200,3902746011,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
17280,3904388175,,18.0,,HOURLY,USD,BASE_SALARY
17318,3902744182,62000.0,,56014.0,YEARLY,USD,BASE_SALARY
17326,3902744944,82560.0,,52000.0,YEARLY,USD,BASE_SALARY
17330,3902737961,107200.0,,52300.0,YEARLY,USD,BASE_SALARY
17351,3900965310,145150.0,,145.0,YEARLY,USD,BASE_SALARY
17361,3904396380,35.14,,23.43,HOURLY,USD,BASE_SALARY
17403,3904382401,52000.0,,45000.0,YEARLY,USD,BASE_SALARY
17479,3904394269,101000.0,,100000.0,YEARLY,USD,BASE_SALARY
17481,3904391561,180000.0,,100000.0,YEARLY,USD,BASE_SALARY
17483,3902755250,,20.0,,HOURLY,USD,BASE_SALARY
17494,3904407161,,23.75,,HOURLY,USD,BASE_SALARY
17537,3904388177,,50000.0,,YEARLY,USD,BASE_SALARY
17554,3902755252,,17.0,,HOURLY,USD,BASE_SALARY
17642,3904397878,220000.0,,140000.0,YEARLY,USD,BASE_SALARY
17692,3904362678,,55.0,,HOURLY,USD,BASE_SALARY
17693,3900946726,70000.0,,63000.0,YEARLY,USD,BASE_SALARY
17741,3904400947,78001.0,,70000.0,YEARLY,USD,BASE_SALARY
17772,3902755790,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
17840,3904408716,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
17843,3900977241,491086.0,,200000.0,YEARLY,USD,BASE_SALARY
17844,3902744312,165300.0,,78700.0,YEARLY,USD,BASE_SALARY
17874,3904387325,185388.0,,57744.0,YEARLY,USD,BASE_SALARY
17891,3900979371,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
17906,3902742405,229200.0,,104200.0,YEARLY,USD,BASE_SALARY
17934,3902745085,150200.0,,71500.0,YEARLY,USD,BASE_SALARY
17952,3904385568,19.24,,17.41,HOURLY,USD,BASE_SALARY
17979,3902744939,88.0,,41.0,HOURLY,USD,BASE_SALARY
17999,3900964494,168200.0,,106900.0,YEARLY,USD,BASE_SALARY
18041,3904379529,110000.0,,46000.0,YEARLY,USD,BASE_SALARY
18077,3900980216,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
18107,3902751021,28.92,,17.0,HOURLY,USD,BASE_SALARY
18113,3904387780,150000.0,,115000.0,YEARLY,USD,BASE_SALARY
18122,3900953907,163000.0,,157000.0,YEARLY,USD,BASE_SALARY
18149,3904411471,50.0,,45.0,HOURLY,USD,BASE_SALARY
18162,3900954936,193710.0,,115310.0,YEARLY,USD,BASE_SALARY
18192,3900977315,74.04,,43.75,HOURLY,USD,BASE_SALARY
18200,3904388762,180000.0,,100000.0,YEARLY,USD,BASE_SALARY
18204,3902753789,23.76,,18.28,HOURLY,USD,BASE_SALARY
18217,3900968910,120000.0,,105000.0,YEARLY,USD,BASE_SALARY
18238,3904391827,145488.0,,58994.0,YEARLY,USD,BASE_SALARY
18246,3900951689,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
18254,3900978861,145770.0,,94420.0,YEARLY,USD,BASE_SALARY
18286,3904394321,43.31,,34.0,HOURLY,USD,BASE_SALARY
18288,3904390696,204600.0,,136400.0,YEARLY,USD,BASE_SALARY
18312,3902740623,210100.0,,95500.0,YEARLY,USD,BASE_SALARY
18332,3900982560,68250.0,,51188.0,YEARLY,USD,BASE_SALARY
18344,3900938943,69000.0,,66560.09,YEARLY,USD,BASE_SALARY
18391,3904390697,148500.0,,99000.0,YEARLY,USD,BASE_SALARY
18400,3845186343,25.0,,17.0,HOURLY,USD,BASE_SALARY
18408,3904410571,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
18422,3870701883,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
18439,3900977836,68250.0,,51188.0,YEARLY,USD,BASE_SALARY
18444,3900977839,68250.0,,51188.0,YEARLY,USD,BASE_SALARY
18494,3904366659,96400.0,,80000.0,YEARLY,USD,BASE_SALARY
18497,3900956061,72500.0,,49300.0,YEARLY,USD,BASE_SALARY
18515,3904432220,,24.0,,HOURLY,USD,BASE_SALARY
18548,3900979747,18.02,,17.22,HOURLY,USD,BASE_SALARY
18570,3902797498,175000.0,,160000.0,YEARLY,USD,BASE_SALARY
18600,3904358999,,32.65,,HOURLY,USD,BASE_SALARY
18602,3904413809,210000.0,,190000.0,YEARLY,USD,BASE_SALARY
18752,3904425782,33.48,,26.78,HOURLY,USD,BASE_SALARY
18761,3900975574,,488668.0,,YEARLY,USD,BASE_SALARY
18817,3902741560,,15.65,,HOURLY,USD,BASE_SALARY
18831,3900982561,105340.0,,71820.0,YEARLY,USD,BASE_SALARY
18832,3902744946,88.0,,41.0,HOURLY,USD,BASE_SALARY
18848,3900964278,60.0,,50.0,HOURLY,USD,BASE_SALARY
18878,3903000123,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
18904,3900982562,65000.0,,48700.0,YEARLY,USD,BASE_SALARY
18921,3902786150,35.0,,25.0,HOURLY,USD,BASE_SALARY
18973,3902745028,101000.0,,50500.0,YEARLY,USD,BASE_SALARY
18978,3904407921,150000.0,,135000.0,YEARLY,USD,BASE_SALARY
18993,3900979220,74.04,,43.75,HOURLY,USD,BASE_SALARY
19030,3902737978,135100.0,,64400.0,YEARLY,USD,BASE_SALARY
19040,3904398829,66560.0,,64480.0,YEARLY,USD,BASE_SALARY
19041,3900959805,,64.0,,HOURLY,USD,BASE_SALARY
19066,3904418938,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
19100,3902788374,32.0,,29.0,HOURLY,USD,BASE_SALARY
19118,3904432217,28.15,,24.0,HOURLY,USD,BASE_SALARY
19135,3900985185,75324.0,,50216.0,YEARLY,USD,BASE_SALARY
19145,3900962459,32.0,,28.0,HOURLY,USD,BASE_SALARY
19154,3902781818,,16.25,,HOURLY,USD,BASE_SALARY
19169,3904429510,,24.0,,HOURLY,USD,BASE_SALARY
19217,3900977841,71500.0,,53625.0,YEARLY,USD,BASE_SALARY
19240,3900945086,,17.0,,HOURLY,USD,BASE_SALARY
19274,3900981605,68250.0,,51188.0,YEARLY,USD,BASE_SALARY
19289,3904417436,142000.0,,105000.0,YEARLY,USD,BASE_SALARY
19296,3900955818,139530.0,,83060.0,YEARLY,USD,BASE_SALARY
19324,3900982563,232160.0,,150380.0,YEARLY,USD,BASE_SALARY
19365,3900981606,118630.0,,88980.0,YEARLY,USD,BASE_SALARY
19421,3902783993,30.0,,18.63,HOURLY,USD,BASE_SALARY
19464,3900981054,195000.0,,135000.0,YEARLY,USD,BASE_SALARY
19469,3902781819,78200.0,,60200.0,YEARLY,USD,BASE_SALARY
19475,3904390082,70.0,,65.0,HOURLY,USD,BASE_SALARY
19481,3902750694,,28.0,,HOURLY,USD,BASE_SALARY
19483,3902753727,152000.0,,101000.0,YEARLY,USD,BASE_SALARY
19490,3904389540,1000001.0,,100000.0,YEARLY,USD,BASE_SALARY
19495,3904409048,80.0,,75.0,HOURLY,USD,BASE_SALARY
19535,3902761279,75.0,,65.0,HOURLY,USD,BASE_SALARY
19563,3900977840,61750.0,,46313.0,YEARLY,USD,BASE_SALARY
19569,3904429514,28.15,,24.0,HOURLY,USD,BASE_SALARY
19597,3900946216,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
19622,3902742389,96500.0,,47100.0,YEARLY,USD,BASE_SALARY
19623,3904412051,65000.0,,40000.0,YEARLY,USD,BASE_SALARY
19625,3904388282,70.0,,65.0,HOURLY,USD,BASE_SALARY
19627,3904419836,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
19679,3904354745,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
19682,3900984023,145770.0,,94420.0,YEARLY,USD,BASE_SALARY
19712,3900978217,,488668.0,,YEARLY,USD,BASE_SALARY
19761,3904413813,190000.0,,180000.0,YEARLY,USD,BASE_SALARY
19792,3904425790,,24.0,,HOURLY,USD,BASE_SALARY
19793,3902753779,21.25,,17.0,HOURLY,USD,BASE_SALARY
19794,3904391476,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
19830,3904402353,29.0,,18.0,HOURLY,USD,BASE_SALARY
19842,3902785764,30.0,,18.63,HOURLY,USD,BASE_SALARY
19864,3904414228,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
19868,3904385669,,29.0,,HOURLY,USD,BASE_SALARY
19871,3900983106,71500.0,,46313.0,YEARLY,USD,BASE_SALARY
19878,3902746753,28.92,,17.0,HOURLY,USD,BASE_SALARY
19884,3904394322,98178.07,,65452.04,YEARLY,USD,BASE_SALARY
19903,3902753594,163125.0,,108750.0,YEARLY,USD,BASE_SALARY
19910,3902742435,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
19920,3900981607,107340.0,,80510.0,YEARLY,USD,BASE_SALARY
19925,3902744938,88.0,,41.0,HOURLY,USD,BASE_SALARY
19929,3904390180,30.95,,18.57,HOURLY,USD,BASE_SALARY
19941,3902755839,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
19999,3902742637,64000.0,,56000.0,YEARLY,USD,BASE_SALARY
20017,3904392708,116930.0,,77990.0,YEARLY,USD,BASE_SALARY
20019,3900978862,172100.0,,111480.0,YEARLY,USD,BASE_SALARY
20105,3902757348,181000.0,,122000.0,YEARLY,USD,BASE_SALARY
20122,3904421576,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
20127,3902733740,30.0,,28.0,HOURLY,USD,BASE_SALARY
20142,3900981053,87000.0,,70000.0,YEARLY,USD,BASE_SALARY
20151,3902789318,30.0,,18.63,HOURLY,USD,BASE_SALARY
20152,3904413886,87500.0,,70000.0,YEARLY,USD,BASE_SALARY
20171,3900962385,,23.0,,HOURLY,USD,BASE_SALARY
20174,3904390080,350000.0,,325000.0,YEARLY,USD,BASE_SALARY
20177,3902744931,39.69,,25.0,HOURLY,USD,BASE_SALARY
20213,3904414331,19.0,,15.0,HOURLY,USD,BASE_SALARY
20223,3904410998,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
20236,3904430415,33.74,,26.99,HOURLY,USD,BASE_SALARY
20242,3901347286,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
20255,3904909318,51.0,,45.0,HOURLY,USD,BASE_SALARY
20265,3901344603,57000.0,,50000.0,YEARLY,USD,BASE_SALARY
20276,3901342649,123896.0,,103200.0,YEARLY,USD,BASE_SALARY
20287,3903423957,,24.0,,HOURLY,USD,BASE_SALARY
20298,3904919986,,48.0,,HOURLY,USD,BASE_SALARY
20325,3904922181,27.5,,20.0,HOURLY,USD,BASE_SALARY
20327,3901342615,108500.0,,95000.0,YEARLY,USD,BASE_SALARY
20349,3901346440,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
20392,3901346821,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
20409,3903431226,65.0,,60.0,HOURLY,USD,BASE_SALARY
20416,3904931244,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
20500,3901347659,,48.0,,HOURLY,USD,BASE_SALARY
20509,3901349114,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
20558,3904931802,45.0,,35.0,HOURLY,USD,BASE_SALARY
20559,3901351141,99.77,,75.59,HOURLY,USD,BASE_SALARY
20570,3901340909,85000.0,,62400.0,YEARLY,USD,BASE_SALARY
20571,3901351147,99.77,,75.59,HOURLY,USD,BASE_SALARY
20576,3901351143,90.36,,68.98,HOURLY,USD,BASE_SALARY
20581,3901352132,94.66,,72.27,HOURLY,USD,BASE_SALARY
20586,3901348390,84.08,,60.06,HOURLY,USD,BASE_SALARY
20589,3901354011,67.22,,51.52,HOURLY,USD,BASE_SALARY
20597,3901350206,51.53,,42.95,HOURLY,USD,BASE_SALARY
20599,3901350115,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
20609,3901348398,76.09,,60.88,HOURLY,USD,BASE_SALARY
20616,3901350204,98.62,,72.88,HOURLY,USD,BASE_SALARY
20625,3901350205,27.92,,22.46,HOURLY,USD,BASE_SALARY
20626,3901351032,31.3,,27.0,HOURLY,USD,BASE_SALARY
20630,3901352141,,75.78,,HOURLY,USD,BASE_SALARY
20656,3901352140,,75.78,,HOURLY,USD,BASE_SALARY
20661,3901352215,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
20664,3901349210,90.36,,68.98,HOURLY,USD,BASE_SALARY
20665,3901354003,28.68,,22.07,HOURLY,USD,BASE_SALARY
20667,3904936167,132400.0,,88476.0,YEARLY,USD,BASE_SALARY
20668,3901354009,70.16,,55.51,HOURLY,USD,BASE_SALARY
20687,3901348384,90.36,,68.98,HOURLY,USD,BASE_SALARY
20696,3904930154,24.0,,20.0,HOURLY,USD,BASE_SALARY
20706,3901354012,87.99,,64.81,HOURLY,USD,BASE_SALARY
20718,3901351288,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
20719,3901351146,37.39,,29.91,HOURLY,USD,BASE_SALARY
20726,3901352136,71.47,,56.05,HOURLY,USD,BASE_SALARY
20753,3901354555,250000.0,,100000.0,YEARLY,USD,BASE_SALARY
20756,3901350203,98.62,,72.88,HOURLY,USD,BASE_SALARY
20768,3901350200,90.75,,68.52,HOURLY,USD,BASE_SALARY
20782,3901350207,65.3,,48.37,HOURLY,USD,BASE_SALARY
20814,3901348385,36.66,,29.33,HOURLY,USD,BASE_SALARY
20816,3901351142,61.28,,40.85,HOURLY,USD,BASE_SALARY
20841,3904931932,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
20844,3901351253,29.0,,29.0,HOURLY,USD,BASE_SALARY
20860,3901354013,94.66,,72.27,HOURLY,USD,BASE_SALARY
20889,3901354005,94.66,,72.27,HOURLY,USD,BASE_SALARY
20903,3901349600,70.0,,45.0,HOURLY,USD,BASE_SALARY
20908,3904947090,,17.5,,HOURLY,USD,BASE_SALARY
20928,3901355181,70.0,,45.0,HOURLY,USD,BASE_SALARY
20968,3903447454,145000.0,,110000.0,YEARLY,USD,BASE_SALARY
20979,3901362327,87465.0,,52500.0,YEARLY,USD,BASE_SALARY
21036,3901356483,51.49,,23.76,HOURLY,USD,BASE_SALARY
21041,3903447133,,0.0,,YEARLY,USD,BASE_SALARY
21063,3904955598,,75000.0,,YEARLY,USD,BASE_SALARY
21098,3901349214,90.75,,68.52,HOURLY,USD,BASE_SALARY
21120,3903456173,26.5,,25.0,HOURLY,USD,BASE_SALARY
21150,3901348396,84.21,,58.2,HOURLY,USD,BASE_SALARY
21188,3903451118,216200.0,,102900.0,YEARLY,USD,BASE_SALARY
21195,3901350931,30.0,,26.0,YEARLY,USD,BASE_SALARY
21201,3904946140,20.0,,16.5,HOURLY,USD,BASE_SALARY
21206,3904941878,33.0,,30.0,HOURLY,USD,BASE_SALARY
21237,3904959719,152880.0,,12000.0,YEARLY,USD,BASE_SALARY
21238,3901358496,45000.0,,40000.0,YEARLY,USD,BASE_SALARY
21300,3904942116,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
21330,3903445954,42.0,,35.0,HOURLY,USD,BASE_SALARY
21334,3901349218,94.66,,72.27,HOURLY,USD,BASE_SALARY
21353,3901350201,98.62,,72.88,HOURLY,USD,BASE_SALARY
21369,3903457714,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
21379,3904956897,,25.0,,HOURLY,USD,BASE_SALARY
21402,3904960213,,10000.0,,YEARLY,USD,BASE_SALARY
21420,3903449291,117900.0,,57500.0,YEARLY,USD,BASE_SALARY
21445,3903456569,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
21447,3901348387,98.62,,72.88,HOURLY,USD,BASE_SALARY
21454,3901360615,,23.0,,HOURLY,USD,BASE_SALARY
21469,3904966390,410000.0,,224000.0,YEARLY,USD,BASE_SALARY
21476,3901359543,77000.0,,73000.0,YEARLY,USD,BASE_SALARY
21494,3901363869,199030.0,,118470.0,YEARLY,USD,BASE_SALARY
21513,3904955352,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
21603,3904983008,168150.0,,119000.0,YEARLY,USD,BASE_SALARY
21635,3904958811,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
21680,3903444395,77400.0,,63300.0,YEARLY,USD,BASE_SALARY
21685,3904934072,38.0,,35.0,HOURLY,USD,BASE_SALARY
21693,3901359222,112300.0,,83200.0,YEARLY,USD,BASE_SALARY
21724,3901355872,156803.45,,72370.82,YEARLY,USD,BASE_SALARY
21727,3901371769,,61276.8,,YEARLY,USD,BASE_SALARY
21774,3903458384,31.14,,31.14,HOURLY,USD,BASE_SALARY
21779,3904940237,134444.0,,134444.0,YEARLY,USD,BASE_SALARY
21793,3904969069,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
21804,3901374701,,180000.0,,YEARLY,USD,BASE_SALARY
21808,3904967042,,160000.0,,YEARLY,USD,BASE_SALARY
21832,3904997482,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
21838,3901355544,,23.08,,HOURLY,USD,BASE_SALARY
21881,3904955663,105000.0,,70000.0,YEARLY,USD,BASE_SALARY
21919,3901357533,15.0,,15.0,YEARLY,USD,BASE_SALARY
21926,3904992811,155968.52,,93581.1,YEARLY,USD,BASE_SALARY
21927,3901372672,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
21934,3901353986,47000.0,,42000.0,YEARLY,USD,BASE_SALARY
21945,3901350960,,150000.0,,YEARLY,USD,BASE_SALARY
21951,3904961697,,450000.0,,YEARLY,USD,BASE_SALARY
21986,3903452382,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
22020,3904983540,318960.0,,137244.0,YEARLY,USD,BASE_SALARY
22022,3904991579,,38000.0,,YEARLY,USD,BASE_SALARY
22029,3901349216,,75.78,,HOURLY,USD,BASE_SALARY
22038,3904996759,,16.78,,HOURLY,USD,BASE_SALARY
22070,3905205114,51.0,,50.0,HOURLY,USD,BASE_SALARY
22079,3901379478,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
22080,3904967050,400000.0,,337000.0,YEARLY,USD,BASE_SALARY
22081,3904958721,30.0,,24.0,HOURLY,USD,BASE_SALARY
